gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D3_1_S18_L001,OS_17_D3_2_S19_L001,OS_17_D3_3_S20_L001,OS_17_Media_1_S21_L001,OS_17_Media_2_S22_L001
ENSG00000147724,FAM135B,51059,family with sequence similarity 135 member B,881.4144248043101,-0.7176724327656125,0.13769746027681726,-5.211951123302162,1.868647878200882e-7,5.064394191740639e-7,637,711,600,1430,1196
ENSG00000075651,PLD1,5337,phospholipase D1,657.80728162244,0.7007586597599493,0.13460315981972085,5.206108539342629,1.9284187671163473e-7,5.225177190844133e-7,777,773,620,613,483
ENSG00000196152,ZNF79,7633,zinc finger protein 79,336.7975456236987,1.1017537403598137,0.2116487691323993,5.205575940158664,1.9339583641274897e-7,5.238976608021038e-7,457,350,385,284,180
ENSG00000111300,NAA25,80018,"N-alpha-acetyltransferase 25, NatB auxiliary subunit",1761.945959528811,0.4377344932162127,0.08409123237338298,5.205471258556163,1.9350489711532852e-7,5.240720389079578e-7,1890,1865,1717,1900,1437
ENSG00000113269,RNF130,55819,ring finger protein 130,1026.1969244126733,-0.800839320007833,0.153872172876683,-5.204575363016714,1.9444070487063001e-7,5.264849101865339e-7,842,632,726,1927,1272
ENSG00000101266,CSNK2A1,1457,casein kinase 2 alpha 1,11343.0276656304,0.3974778126376026,0.0763835799577262,5.203707561986269,1.9535133636043575e-7,5.288285137347253e-7,12346,10936,11557,13019,9015
ENSG00000164241,C5orf63,401207,chromosome 5 open reading frame 63,2044.9237616921891,0.9194470363488965,0.1768736890065731,5.198325661171274,2.010916013279731e-7,5.442421437279346e-7,2106,2225,2608,1580,1436
ENSG00000102893,PHKB,5257,phosphorylase kinase regulatory subunit beta,1228.4614040932515,-0.7690863753279579,0.14795914614734323,-5.197964406756396,2.01482694534021e-7,5.45174794370204e-7,1114,821,749,2080,1657
ENSG00000198791,CNOT7,29883,CCR4-NOT transcription complex subunit 7,2910.6675777582936,-0.3611918279060143,0.0694900414926543,-5.197749492554202,2.0171570880715438e-7,5.456793811260668e-7,2584,2394,2292,4528,3217
ENSG00000129932,DOHH,83475,deoxyhypusine hydroxylase,568.2449450884701,0.8484968908640896,0.16325091232563313,5.197501678714119,2.019847168362601e-7,5.462810826427173e-7,711,664,554,458,413
ENSG00000131023,LATS1,9113,large tumor suppressor kinase 1,1302.484045230294,0.4886859221032531,0.09405169520136097,5.1959289097022205,2.0370009700508862e-7,5.507934142445641e-7,1505,1395,1207,1438,988
ENSG00000130653,PNPLA7,375775,patatin like phospholipase domain containing 7,58.33331717233087,-2.812714046931019,0.5421931916484333,-5.187660210891817,2.12952700066386e-7,5.75546511564533e-7,15,22,11,201,87
ENSG00000139645,ANKRD52,283373,ankyrin repeat domain 52,3423.4766274152403,0.32917737370664807,0.06345349634907523,5.187694810318289,2.1291315039696878e-7,5.75546511564533e-7,3689,3578,3123,4094,2776
ENSG00000135862,LAMC1,3915,laminin subunit gamma 1,50977.26252045113,-0.16218751373139353,0.03127574975843621,-5.185727440079855,2.1517330898177026e-7,5.814141461818479e-7,47201,47259,41057,71773,53431
ENSG00000171302,CANT1,124583,calcium activated nucleotidase 1,2245.6596940116797,-0.4937815001062267,0.0952212631292467,-5.185622243174848,2.1529481226872057e-7,5.816084458593149e-7,1787,1966,1622,3784,2520
ENSG00000152683,SLC30A6,55676,solute carrier family 30 member 6,1632.5930910320594,0.4541822946480487,0.08759139524457725,5.185238725560397,2.1573833996999728e-7,5.826723889516716e-7,1804,1776,1523,1855,1241
ENSG00000140416,TPM1,7168,tropomyosin 1,4899.096639463125,0.42935791799889866,0.08280496306793055,5.185171300018178,2.1581640698376473e-7,5.827490224956502e-7,5608,5026,4588,4980,4249
ENSG00000215021,PHB2,11331,prohibitin 2,12964.590775910607,-0.19711161247221967,0.038024946322114,-5.18374466074095,2.174746202006787e-7,5.870913607489317e-7,12458,11386,10293,18634,13686
ENSG00000165060,FXN,2395,frataxin,481.10452373404377,0.8325512350501952,0.16061741672193938,5.183443066398625,2.178267428354761e-7,5.879066083386947e-7,568,575,484,471,292
ENSG00000134057,CCNB1,891,cyclin B1,2139.241718932781,-0.48466099535669366,0.09351197885985717,-5.1828760471750535,2.1849025106932849e-7,5.895617060032248e-7,1955,1729,1472,3609,2382
ENSG00000137161,CNPY3,10695,canopy FGF signaling regulator 3,1229.8638661768018,-0.6160951997977233,0.11888023180592855,-5.182486528151257,2.1894718527468619e-7,5.906587627596606e-7,1007,1058,770,2071,1509
ENSG00000197046,SIGLEC15,284266,sialic acid binding Ig like lectin 15,100.88360197133082,2.0380645144295486,0.39346484764491557,5.179788046196215,2.2213815426184115e-7,5.989915233452773e-7,165,139,102,37,42
ENSG00000113360,DROSHA,29102,drosha ribonuclease III,4134.485553020922,-0.4907961552797765,0.09475478665165654,-5.179644982834186,2.2230857584450697e-7,5.993132572249502e-7,3198,3456,3215,6302,5115
ENSG00000165891,E2F7,144455,E2F transcription factor 7,174.34764393791926,-2.10838852743255,0.4071366099016395,-5.1785775981725575,2.2358407164536342e-7,6.026132861836766e-7,56,107,47,361,365
ENSG00000139629,GALNT6,11226,polypeptide N-acetylgalactosaminyltransferase 6,95.29976424751891,2.632247554783373,0.5084133824954975,5.1773766100790715,2.250276744554207e-7,6.063647836256246e-7,148,147,106,16,34
ENSG00000159788,RGS12,6002,regulator of G protein signaling 12,497.1554677743313,-0.8906954622657213,0.17204373776524515,-5.177145497042626,2.2530650665912655e-7,6.069766605999488e-7,398,373,268,930,657
ENSG00000151657,KIN,22944,Kin17 DNA and RNA binding protein,333.49253059320193,1.0146445424254544,0.19602659451403223,5.176055549711766,2.266260073066719e-7,6.103911776953012e-7,444,417,310,277,200
ENSG00000183495,EP400,57634,E1A binding protein p400,4399.513176190786,0.39138596284440785,0.07561576236528805,5.175983824029741,2.2671310045202026e-7,6.104855405283218e-7,4516,4626,4355,4829,3678
ENSG00000105499,PLA2G4C,8605,phospholipase A2 group IVC,238.24278374309048,1.5044838233225335,0.2906967822435295,5.175440236081323,2.2737420601291025e-7,6.121251868488059e-7,375,331,201,142,117
ENSG00000064703,DDX20,11218,DEAD-box helicase 20,1413.4145321264189,0.5186951662625382,0.1002380510466371,5.174633393672113,2.2835891411713973e-7,6.146350667550374e-7,1629,1598,1264,1459,1117
ENSG00000198763,ND2,4536,NADH dehydrogenase subunit 2,32253.70623560676,-0.9289559059455149,0.17953983698848486,-5.174093513324819,2.2902010890284338e-7,6.162732485322726e-7,21578,20177,23670,58253,45122
ENSG00000172009,THOP1,7064,thimet oligopeptidase 1,1442.0500298112331,-0.6796506314040527,0.13138664002386227,-5.172905184884973,2.3048198500304554e-7,6.200647483667619e-7,1308,1072,878,2615,1710
ENSG00000112237,CCNC,892,cyclin C,1175.4342706515367,-0.6357764527722127,0.12291777268097981,-5.172372057394043,2.3114076191260375e-7,6.216944300341981e-7,900,1024,761,2007,1441
ENSG00000188266,HYKK,123688,hydroxylysine kinase,594.4979832987289,-1.0702490718345625,0.20692915696835062,-5.172055439235443,2.315328624518517e-7,6.22606254981166e-7,390,466,300,1303,734
ENSG00000196236,XPNPEP3,63929,X-prolyl aminopeptidase 3,709.6455542957959,-0.7203276926287692,0.1393052619827635,-5.170857743463393,2.330219128897972e-7,6.264667520537945e-7,598,555,425,1250,893
ENSG00000140474,ULK3,25989,unc-51 like kinase 3,872.3126338551829,0.6480453592484574,0.12535672345010415,5.1696099053386595,2.3458314375927207e-7,6.305194881652496e-7,976,1055,815,878,624
ENSG00000223551,TMSB4XP4,7118,TMSB4X pseudogene 4,3256.742312979691,-0.7605692246442467,0.14725531619184823,-5.1649695529725825,2.4047806395275437e-7,6.462159156677246e-7,2106,2368,2556,5342,4491
ENSG00000151276,MAGI1,9223,"membrane associated guanylate kinase, WW and PDZ domain containing 1",696.5714421467027,-0.9340971689003096,0.1810111448112017,-5.160440092650604,2.4636999260420276e-7,6.618971141510849e-7,420,502,490,1381,887
ENSG00000196235,SUPT5H,6829,"SPT5 homolog, DSIF elongation factor subunit",7732.734970344211,0.29338366911664404,0.05686000954996936,5.159754130164442,2.4727436529997256e-7,6.641746408320609e-7,8013,8110,7108,8732,6865
ENSG00000130414,NDUFA10,4705,NADH:ubiquinone oxidoreductase subunit A10,2661.3129912786417,-0.33649842132330565,0.06522055073871295,-5.159392515273109,2.477524083150369e-7,6.653062725693697e-7,2436,2309,1973,4041,2961
ENSG00000103042,SLC38A7,55238,solute carrier family 38 member 7,553.6533901754209,0.869951491000093,0.1686229375363875,5.159152744639882,2.4806986932358345e-7,6.660062631771206e-7,745,654,497,487,364
ENSG00000162384,CZIB,54987,CXXC motif containing zinc binding protein,1081.027249885781,-0.6144304174099203,0.1191441824878057,-5.157032467555071,2.5089431215036885e-7,6.734350191319239e-7,960,776,751,1791,1346
ENSG00000104177,MYEF2,50804,myelin expression factor 2,181.83667467955868,1.3242600557591735,0.25684300942308935,5.155912394632325,2.5239888700461987e-7,6.773184777810473e-7,235,252,182,122,97
ENSG00000198570,RD3,343035,RD3 regulator of GUCY2D,81.40023580561567,-2.075672312311459,0.402618381147281,-5.155433555707834,2.5304475930226e-7,6.787410549720043e-7,39,26,34,220,131
ENSG00000118655,DCLRE1B,64858,DNA cross-link repair 1B,1236.6623795057237,-0.8382335973912026,0.1626756471526512,-5.152790919003524,2.566380461385539e-7,6.882218996265314e-7,1016,978,647,2069,1758
ENSG00000109390,NDUFC1,4717,NADH:ubiquinone oxidoreductase subunit C1,607.0757049777851,-0.7161865516238736,0.13899977591209517,-5.152429541158376,2.571332390101181e-7,6.893922025312425e-7,444,483,416,1061,767
ENSG00000173726,TOMM20,9804,translocase of outer mitochondrial membrane 20,6517.027868849244,-0.25106834364767483,0.048735474199872016,-5.151654883217165,2.5819785765241826e-7,6.920882918148363e-7,6166,5652,5065,9443,7117
ENSG00000072364,AFF4,27125,ALF transcription elongation factor 4,907.5798872706675,1.0548961241596548,0.2048272425551386,5.150174903495474,2.602436553841374e-7,6.974125563733499e-7,882,1333,965,767,511
ENSG00000198951,NAGA,4668,alpha-N-acetylgalactosaminidase,838.1177011228115,-0.6015434836787998,0.11688992308696908,-5.146239023797083,2.657607567706136e-7,7.120348171462156e-7,651,684,597,1421,1010
ENSG00000087245,MMP2,4313,matrix metallopeptidase 2,4352.680627285487,0.2865689119218018,0.055705719412308334,5.144335535831597,2.6846932571255345e-7,7.191274058088429e-7,4787,4340,3947,5093,3757
ENSG00000034152,MAP2K3,5606,mitogen-activated protein kinase kinase 3,4563.937947720566,0.3075686069181641,0.059799014526868415,5.143372501230265,2.6984981386476527e-7,7.226601432272443e-7,5047,4755,4000,5449,3785
ENSG00000048991,R3HDM1,23518,R3H domain containing 1,1955.6383434911584,-0.43182782868548575,0.08396054515329698,-5.143223259175428,2.7006436158887124e-7,7.230695818156834e-7,1655,1584,1530,3085,2246
ENSG00000099624,ATP5F1D,513,ATP synthase F1 subunit delta,1989.4198624992187,-0.4641881495741859,0.09029052341281642,-5.141050600093166,2.732064570091602e-7,7.313152525328513e-7,1796,1521,1494,3213,2285
ENSG00000167797,CDK2AP2,10263,cyclin dependent kinase 2 associated protein 2,1372.6520559097403,0.5612963851605852,0.10921233044232644,5.139496455091198,2.754756887885896e-7,7.372212237388841e-7,1499,1602,1290,1349,1092
ENSG00000183044,ABAT,18,4-aminobutyrate aminotransferase,557.0535127988317,-3.9257270010420773,0.7639102594732181,-5.138989760065802,2.762194491682051e-7,7.39043002599941e-7,28,131,71,1662,1250
ENSG00000118515,SGK1,6446,serum/glucocorticoid regulated kinase 1,478.25479922802174,1.4654508054449187,0.28518729374523133,5.138555740684793,2.768580731955104e-7,7.405827154114394e-7,446,596,716,328,212
ENSG00000196141,SPATS2L,26010,spermatogenesis associated serine rich 2 like,11803.736862719663,0.22361808269728403,0.04353908455368654,5.13603087868208,2.806015734995562e-7,7.504252343054266e-7,12142,12252,10489,14038,10598
ENSG00000126945,HNRNPH2,3188,heterogeneous nuclear ribonucleoprotein H2,4137.154026716193,-0.3488268551094098,0.06794840362120862,-5.133701993265536,2.8409781338093164e-7,7.596021562968959e-7,3502,3635,3232,6190,4711
ENSG00000170502,NUDT9,53343,nudix hydrolase 9,546.5058302278178,-0.7040441785707765,0.1371578754745485,-5.133093350526718,2.850184498338584e-7,7.618899843176789e-7,434,422,361,923,709
ENSG00000111711,GOLT1B,51026,golgi transport 1B,617.1531912147308,0.7059470108017623,0.1375393923003519,5.132689617096382,2.856307280124676e-7,7.633526771654984e-7,733,699,605,633,407
ENSG00000160271,RALGDS,5900,ral guanine nucleotide dissociation stimulator,795.6398590988157,-0.7615982835862593,0.14839937273106477,-5.132085598275795,2.86549119420491e-7,7.656326095794253e-7,674,553,512,1530,934
ENSG00000147533,GOLGA7,51125,golgin A7,2531.9266794374153,0.4627673509989201,0.09019335011286167,5.130836701595465,2.88457079386785e-7,7.705549362115781e-7,2598,2794,2509,2825,1947
ENSG00000170345,FOS,2353,"Fos proto-oncogene, AP-1 transcription factor subunit",177.56964826488166,1.3157136478434648,0.25674238851137465,5.124645195801681,2.980985563328604e-7,7.961288476691992e-7,258,209,186,129,88
ENSG00000138433,CIR1,9541,"corepressor interacting with RBPJ, CIR1",2152.913051853839,0.6213582553266717,0.12127310696109198,5.123627743173282,2.9971242645356617e-7,8.002567452233539e-7,2169,2399,2360,2129,1608
ENSG00000175573,C11orf68,83638,chromosome 11 open reading frame 68,772.4961616357433,-0.6447047314615341,0.1258439744272193,-5.123048079146555,3.0063565106505e-7,8.023564588165319e-7,668,581,511,1273,987
ENSG00000136811,ODF2,4957,outer dense fiber of sperm tails 2,4115.014326618871,-0.3069670509525548,0.059921097491888654,-5.122854283403404,3.0094491948599367e-7,8.029991059868597e-7,3609,3584,3261,6110,4576
ENSG00000070444,MNT,4335,MAX network transcriptional repressor,2192.556806093238,0.36361339820460686,0.07098544026304106,5.1223658944315105,3.017256769503014e-7,8.048992296624623e-7,2433,2289,1990,2463,1839
ENSG00000160999,SH2B2,10603,SH2B adaptor protein 2,377.2076583077528,-1.286341585803935,0.25114035266197293,-5.1220027851729215,3.023074246891295e-7,8.062677210210194e-7,295,177,198,848,516
ENSG00000133835,HSD17B4,3295,hydroxysteroid 17-beta dehydrogenase 4,1412.410420776785,-0.5166559986821407,0.10087245412070933,-5.121873986171515,3.0251403735685605e-7,8.066353151623126e-7,1135,1216,1004,2224,1727
ENSG00000183655,KLHL25,64410,kelch like family member 25,301.50046728047056,-1.0172886211149887,0.19864519617193166,-5.121133763710569,3.037041099355297e-7,8.096244822036729e-7,197,226,173,561,432
ENSG00000065970,FOXJ2,55810,forkhead box J2,2795.523428052513,0.3859770166012994,0.07543523840612751,5.1166672864912295,3.109814750770203e-7,8.286479796019579e-7,2956,2934,2688,3035,2374
ENSG00000165813,CCDC186,55088,coiled-coil domain containing 186,1591.7988449502072,-0.6016346725942184,0.11758276592837814,-5.116690935478464,3.109425033305364e-7,8.286479796019579e-7,1229,1270,1164,2435,2112
ENSG00000168228,ZCCHC4,29063,zinc finger CCHC-type containing 4,503.83046966182917,0.829293202840633,0.1620970181819636,5.116029968606219,3.120335047064436e-7,8.312623602209142e-7,648,538,516,431,354
ENSG00000104872,PIH1D1,55011,PIH1 domain containing 1,464.0431658645534,1.2451313170730134,0.243413758584781,5.115287337545196,3.1326371133453323e-7,8.343501119282469e-7,630,620,443,415,191
ENSG00000133895,MEN1,4221,menin 1,2932.650044670881,-0.4047301894871326,0.07914162817758773,-5.1139987741842905,3.1540940325829883e-7,8.398742216189987e-7,2403,2528,2284,4646,3287
ENSG00000179195,ZNF664,144348,zinc finger protein 664,4730.424069539497,-0.26787529002117133,0.05239350986374104,-5.112757108997475,3.17490421275384e-7,8.452236481944218e-7,4353,4059,3764,7044,5091
ENSG00000075151,EIF4G3,8672,eukaryotic translation initiation factor 4 gamma 3,3282.567397207614,0.6531597897083266,0.1278329454962099,5.109479306550845,3.230478692048459e-7,8.598235048037284e-7,3814,4079,2859,2912,2624
ENSG00000008256,CYTH3,9265,cytohesin 3,3295.216318117711,-0.4180844363645283,0.08184730188621153,-5.108102854090065,3.2540951216003256e-7,8.659127181984802e-7,3037,2537,2516,5134,3795
ENSG00000112837,TBX18,9096,T-box transcription factor 18,111.66777978161858,1.726858526359337,0.33808258191655,5.107800930086316,3.2592976159394796e-7,8.671003435145706e-7,156,160,117,54,52
ENSG00000254726,MEX3A,92312,mex-3 RNA binding family member A,1873.3741147494147,0.5967456442725605,0.11686278658014088,5.106378700488464,3.283912443337766e-7,8.734506968251753e-7,1929,2214,1877,1794,1476
ENSG00000196204,RNF216P1,441191,ring finger protein 216 pseudogene 1,925.6391327553105,1.0480462524798442,0.2053713395561541,5.1031767857426855,3.33998721948827e-7,8.881639483659625e-7,1159,1223,880,593,665
ENSG00000149932,TMEM219,124446,transmembrane protein 219,744.6644213252272,0.8102401902899614,0.1588614515577363,5.100294516668755,3.3912537181308464e-7,9.01592209306743e-7,910,825,768,596,563
ENSG00000106086,PLEKHA8,84725,pleckstrin homology domain containing A8,1272.7241431099528,0.5099602053858739,0.09999433479573182,5.0998909730998205,3.3984918319138187e-7,9.033117341988521e-7,1516,1328,1189,1383,962
ENSG00000174915,PTDSS2,81490,phosphatidylserine synthase 2,855.8189917044969,-1.108135175499427,0.21750209922461142,-5.094825196859691,3.490631786789433e-7,9.2759209072467e-7,759,448,438,1694,1216
ENSG00000196839,ADA,100,adenosine deaminase,1729.2353288172421,-0.6295258179299504,0.12366461624093789,-5.090589669590164,3.5695171941992724e-7,9.483400121516735e-7,1531,1422,1026,2877,2167
ENSG00000107651,SEC23IP,11196,SEC23 interacting protein,3278.650698969668,0.3761068773736671,0.0738898288997224,5.090103509159434,3.578681111484482e-7,9.505593067809404e-7,3802,3364,2918,3793,2637
ENSG00000165480,SKA3,221150,spindle and kinetochore associated complex subunit 3,736.2894253288581,-0.7479756384584774,0.1469910187641728,-5.088580545580836,3.6075355470942935e-7,9.580065525537768e-7,580,603,436,1235,989
ENSG00000113356,POLR3G,10622,RNA polymerase III subunit G,242.54003381810406,1.278014628652142,0.2512246995785819,5.087137653248084,3.6350799957038426e-7,9.651026286986407e-7,278,298,302,195,111
ENSG00000070371,CLTCL1,8218,clathrin heavy chain like 1,2434.950423429205,-0.35417595426036635,0.06963190234517776,-5.086403535331449,3.6491719173954943e-7,9.686246961361918e-7,2204,2130,1780,3756,2702
ENSG00000090520,DNAJB11,51726,DnaJ heat shock protein family (Hsp40) member B11,2960.472254313228,0.32207387047019403,0.06332246048614303,5.086250091950771,3.652124028253665e-7,9.691889223654837e-7,3242,2991,2733,3482,2460
ENSG00000196655,TRAPPC4,51399,trafficking protein particle complex subunit 4,449.8660865769469,1.1502996465422124,0.22616389610255808,5.08613296094169,3.6543790733154304e-7,9.69567950062671e-7,640,472,497,404,209
ENSG00000174173,TRMT10C,54931,"tRNA methyltransferase 10C, mitochondrial RNase P subunit",1015.6300567660672,0.5399741589168446,0.1061891073408473,5.085023995762842,3.675795937373534e-7,9.750296077262936e-7,1123,1140,971,1098,749
ENSG00000104388,RAB2A,5862,"RAB2A, member RAS oncogene family",1026.7954905034571,0.5745210751758554,0.11298940142031318,5.08473421359827,3.6814122809093716e-7,9.762985485803754e-7,1175,1097,1020,1121,723
ENSG00000104885,DOT1L,84444,DOT1 like histone lysine methyltransferase,3817.6798426455707,0.3517413574608602,0.06919510944135734,5.083326846371419,3.7088068251425317e-7,9.833411177582289e-7,4391,3889,3392,4455,3113
ENSG00000243335,KCTD7,154881,potassium channel tetramerization domain containing 7,142.58620334124112,-1.541004486757314,0.30315536737536386,-5.083216899964229,3.7109552084371293e-7,9.836883302292546e-7,95,76,56,298,240
ENSG00000120963,ZNF706,51123,zinc finger protein 706,1196.2818943291682,0.5068939506733825,0.09976293941687107,5.0809845182615065,3.754837229297501e-7,9.95095507072809e-7,1319,1327,1136,1322,890
ENSG00000100697,DICER1,23405,"dicer 1, ribonuclease III",2675.2512115670334,0.35728318193620107,0.07039642560899503,5.0753028842780985,3.868792359637096e-7,1.0248323469948998e-6,2887,2907,2386,3049,2224
ENSG00000158864,NDUFS2,4720,NADH:ubiquinone oxidoreductase core subunit S2,3288.5088123729092,-0.32746764722898813,0.06452130091719997,-5.075341671260264,3.8680032219078507e-7,1.0248323469948998e-6,3071,2770,2481,4906,3698
ENSG00000105341,DMAC2,55101,distal membrane arm assembly component 2,627.6772598350627,-0.9708756244892665,0.19149166336923726,-5.070067319939713,3.976750127506612e-7,1.0531921577522592e-6,376,417,458,1149,888
ENSG00000162627,SNX7,51375,sorting nexin 7,513.8004995366437,-0.8230136967253523,0.16233417949453885,-5.069873142476688,3.980809475972135e-7,1.0540291877336922e-6,351,394,346,882,707
ENSG00000128626,MRPS12,6183,mitochondrial ribosomal protein S12,1206.9853950972217,0.6235651242951592,0.12302414649338132,5.0686401171554305,4.0066797666865153e-7,1.060639585190356e-6,1319,1422,1171,1312,812
ENSG00000125482,TTF1,7270,transcription termination factor 1,615.0837127982106,-0.9258903194684965,0.18276300537638865,-5.066070770513349,4.061109856961645e-7,1.0748055809656785e-6,422,375,453,1110,859
ENSG00000186184,POLR1D,51082,RNA polymerase I and III subunit D,3663.9287854081153,-0.3292892801523124,0.065012676375113,-5.0650011430442365,4.083979002308848e-7,1.0806142093879932e-6,3306,3280,2688,5691,3960
ENSG00000196704,AMZ2,51321,archaelysin family metallopeptidase 2,4972.298079257988,-0.3562008484456759,0.07032776548352113,-5.064867993412064,4.086834486712021e-7,1.081125829588808e-6,4175,4247,3995,7494,5652
ENSG00000136709,WDR33,55339,WD repeat domain 33,2619.740661742518,-0.35004532535798594,0.06911341136357574,-5.064795941218254,4.088380498177751e-7,1.081290890891531e-6,2417,2257,1915,4056,2887
ENSG00000132467,UTP3,57050,UTP3 small subunit processome component,922.7454415232668,0.7386677576431446,0.14589622026750046,5.062967061715503,4.1278119310945773e-7,1.0914735178341852e-6,949,1101,997,911,614
ENSG00000168175,MAPK1IP1L,93487,mitogen-activated protein kinase 1 interacting protein 1 like,5123.371427110413,-0.24743094307756489,0.048895575994348954,-5.060395302555826,4.1838814904434544e-7,1.1060500053748963e-6,4748,4532,4001,7423,5580
ENSG00000046889,PREX2,80243,"phosphatidylinositol-3,4,5-trisphosphate dependent Rac exchange factor 2",388.788154150158,-1.3550677753013205,0.26799749515943844,-5.056270300194995,4.275352579635492e-7,1.129976554009137e-6,292,245,140,787,617
ENSG00000177105,RHOG,391,ras homolog family member G,864.5868062243286,0.7482708166186004,0.14800714577124618,5.055639798466875,4.289502720682551e-7,1.1334609825471898e-6,1157,879,847,847,575
ENSG00000050130,JKAMP,51528,JNK1/MAPK8 associated membrane protein,1017.7207732320903,-0.583176836306236,0.11542184865503836,-5.0525688429162,4.359071609527728e-7,1.1515844281354285e-6,896,811,666,1751,1193
ENSG00000174059,CD34,947,CD34 molecule,156.81966684090824,-1.7227195459264284,0.34096355902959424,-5.052503413647508,4.360565610969536e-7,1.1517196603567509e-6,71,105,53,370,254
ENSG00000163510,CWC22,57703,CWC22 spliceosome associated protein homolog,2022.9601508535982,0.4394449945905352,0.08704089530551289,5.048718686177188,4.4478312526255443e-7,1.174503875242958e-6,2195,2088,1999,2140,1678
ENSG00000141542,RAB40B,10966,"RAB40B, member RAS oncogene family",179.5055825729675,-2.105946590689605,0.41717425557044335,-5.04812212779031,4.461739085517053e-7,1.1779111719013616e-6,77,107,35,462,310
ENSG00000168615,ADAM9,8754,ADAM metallopeptidase domain 9,6211.2983702713,0.2462817886955463,0.04880488194066344,5.046253139080914,4.5055837854919125e-7,1.1892185697155898e-6,6727,6330,5431,7354,5493
ENSG00000116830,TTF2,8458,transcription termination factor 2,2258.2752588884514,-0.4211547416513901,0.08346941769138093,-5.045617344649076,4.5205934379222376e-7,1.1929117742239892e-6,2047,1885,1620,3720,2459
ENSG00000162227,TAF6L,10629,TATA-box binding protein associated factor 6 like,204.68576949666055,-1.3040012696748229,0.2584804401083417,-5.044874069110423,4.5382016305320323e-7,1.1972888756186533e-6,152,107,102,445,294
ENSG00000111110,PPM1H,57460,"protein phosphatase, Mg2+/Mn2+ dependent 1H",391.06592506389256,-1.0750600603667269,0.21310534362387534,-5.04473535053244,4.5414951904469875e-7,1.197888306306159e-6,270,215,266,810,518
ENSG00000146834,MEPCE,56257,methylphosphate capping enzyme,1734.7682794487378,0.5488671623005039,0.10882417466614128,5.043614288685014,4.568197020040586e-7,1.2046603655051935e-6,1931,1822,1765,1667,1423
ENSG00000197119,SLC25A29,123096,solute carrier family 25 member 29,328.9791389880143,-1.130913951681859,0.22427128978457417,-5.042615810379334,4.592106565207565e-7,1.2106932034664817e-6,202,257,164,641,481
ENSG00000087586,AURKA,6790,aurora kinase A,3366.714507984337,-0.626500865552335,0.12425013446326373,-5.042255030617843,4.600775443115571e-7,1.212706082747051e-6,3075,2730,1960,5400,4356
ENSG00000159423,ALDH4A1,8659,aldehyde dehydrogenase 4 family member A1,300.13977076151866,-1.4999165153214855,0.29749310256986433,-5.041853079498675,4.6104521836582875e-7,1.2149836574777695e-6,236,126,126,658,473
ENSG00000132819,RBM38,55544,RNA binding motif protein 38,215.21679914598698,1.1347973260277362,0.2250850815325726,5.041637225803955,4.615656835515066e-7,1.2160819525968364e-6,260,276,230,160,127
ENSG00000176261,ZBTB8OS,339487,zinc finger and BTB domain containing 8 opposite strand,1081.4677803025875,0.6485493663969463,0.12868110412350267,5.039973590640752,4.6559609111789184e-7,1.2264252831400532e-6,1235,1189,1093,969,862
ENSG00000151929,BAG3,9531,BAG cochaperone 3,4183.168964197943,0.3638176226104296,0.0721939572852474,5.039447015945399,4.6687885551023887e-7,1.2295280347111097e-6,4631,4398,3784,5044,3252
ENSG00000179820,MYADM,91663,myeloid associated differentiation marker,10420.107156919388,-0.3068289644273068,0.06088915571406293,-5.039139742192906,4.6762896521834833e-7,1.2312269589392839e-6,8819,9194,8425,15519,11551
ENSG00000168502,MTCL1,23255,microtubule crosslinking factor 1,541.0993551447006,-0.8498226285263606,0.1686505024846217,-5.038956990975175,4.68075644470731e-7,1.2321263934249746e-6,382,413,346,1084,643
ENSG00000175595,ERCC4,2072,"ERCC excision repair 4, endonuclease catalytic subunit",878.2018149443561,0.596119615022033,0.11830811932154633,5.038704177198999,4.68694248638631e-7,1.2334778846017114e-6,978,971,878,942,617
ENSG00000121440,PDZRN3,23024,PDZ domain containing ring finger 3,689.3107232922272,-0.8964439126456593,0.17793599805774332,-5.038013231896716,4.7038893189988934e-7,1.237660086244111e-6,527,547,364,1381,847
ENSG00000167004,PDIA3,2923,protein disulfide isomerase family A member 3,19354.726063053506,0.19733140599337706,0.03919988133515986,5.03397967729007,4.804006237791784e-7,1.2634353251981218e-6,19694,19437,17617,23378,17509
ENSG00000121579,NAA50,80218,"N-alpha-acetyltransferase 50, NatE catalytic subunit",2381.6512409860156,0.4837260577549748,0.09611308824622526,5.032884350940337,4.831546222818583e-7,1.270393330829451e-6,2896,2425,2186,2450,1949
ENSG00000100344,PNPLA3,80339,patatin like phospholipase domain containing 3,282.1420265938281,-1.1950550714740993,0.23749362634025506,-5.031945866883831,4.855263762975659e-7,1.2763433792516375e-6,206,188,129,620,376
ENSG00000244045,TMEM199,147007,transmembrane protein 199,868.9996368727014,1.023652561655963,0.20344557139458624,5.031579476707168,4.864553685236482e-7,1.2784989033341152e-6,1055,1027,953,877,401
ENSG00000126903,SLC10A3,8273,solute carrier family 10 member 3,1128.8554810347914,0.6292278824122006,0.1250696135411036,5.031021241665607,4.878740851589373e-7,1.2819402636475146e-6,1339,1122,1193,1162,803
