gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,OS_17_D1_1_S12_L001,OS_17_D1_2_S13_L001,OS_17_D1_3_S14_L001,OS_17_D2_1_S15_L001,OS_17_D2_2_S16_L001,OS_17_D2_3_S17_L001
ENSG00000119402,FBXW2,26190,F-box and WD repeat domain containing 2,2111.169562289941,0.08797949396830525,0.12898673632094734,0.6820817122575529,0.49518728368004455,0.9070766559532902,2455,2154,1783,2059,2121,2117
ENSG00000120963,ZNF706,51123,zinc finger protein 706,1284.376260589995,0.0684163588970935,0.10023516673615031,0.6825584385686345,0.49488590400325927,0.9070766559532902,1191,1353,1322,1307,1337,1218
ENSG00000123130,ACOT9,23597,acyl-CoA thioesterase 9,739.6418198419799,0.17187443076638306,0.252332934314217,0.6811414896493726,0.49578196645069617,0.9070766559532902,1058,640,592,628,883,628
ENSG00000125844,RRBP1,6238,ribosome binding protein 1,27962.947308926778,-0.05833289096069077,0.08547981859587363,-0.6824171122364393,0.4949752383016,0.9070766559532902,29371,27253,23874,29732,28981,29115
ENSG00000128607,KLHDC10,23008,kelch domain containing 10,81.4630926403439,-0.42530666897463476,0.6255513490190101,-0.6798908988712131,0.49657354475678955,0.9070766559532902,76,115,18,134,45,110
ENSG00000129197,RPAIN,84268,RPA interacting protein,968.4188051445476,0.100178773670496,0.14694360252216798,0.6817498138810295,0.49539716304607584,0.9070766559532902,1135,929,874,1063,908,912
ENSG00000130962,PRRG1,5638,proline rich and Gla domain 1,2857.874799148245,0.05246232101998343,0.0770573042101335,0.6808221693938304,0.4959840204639601,0.9070766559532902,2621,3116,2831,3001,2951,2695
ENSG00000132801,ZSWIM3,140831,zinc finger SWIM-type containing 3,73.19404077733056,-0.2657360069966216,0.39098896639667846,-0.6796509104735674,0.4967255256763374,0.9070766559532902,50,74,72,112,77,59
ENSG00000139800,ZIC5,85416,Zic family member 5,599.4523405694811,0.09517222433294781,0.13953715750456966,0.682056493302374,0.4952032294791929,0.9070766559532902,615,697,515,601,597,587
ENSG00000140265,ZSCAN29,146050,zinc finger and SCAN domain containing 29,1192.4295236535806,0.0962751235985408,0.1410317096545216,0.6826487733459461,0.49482880667512497,0.9070766559532902,1362,1306,961,1214,1220,1117
ENSG00000140992,PDPK1,5170,3-phosphoinositide dependent protein kinase 1,1501.4303236052444,0.09916459184679509,0.14569736952732246,0.6806203308166032,0.49611175908992383,0.9070766559532902,1802,1483,1273,1622,1378,1469
ENSG00000144567,RETREG2,79137,reticulophagy regulator family member 2,1278.4308080101912,-0.07813301864839174,0.11494136150760674,-0.6797641651671313,0.49665380015098604,0.9070766559532902,1071,1331,1260,1494,1234,1321
ENSG00000144792,ZNF660,285349,zinc finger protein 660,313.13063362767605,0.15458834734796656,0.22697235518633008,0.681088880718796,0.495815252407409,0.9070766559532902,390,331,249,336,326,253
ENSG00000148120,AOPEP,84909,aminopeptidase O (putative),1325.5507645141677,0.08927737602547638,0.13115971517596806,0.6806768061801522,0.4960760154656922,0.9070766559532902,1147,1364,1502,1343,1388,1226
ENSG00000153015,CWC27,10283,CWC27 spliceosome associated cyclophilin,1725.6024076823164,-0.06630597593780754,0.09741426345140626,-0.6806598293573646,0.4960867600626145,0.9070766559532902,1586,1734,1638,2057,1671,1719
ENSG00000164620,RELL2,285613,RELT like 2,33.99248474583946,-0.32948370989817866,0.48500558325597276,-0.6793400349873624,0.496922435142911,0.9070766559532902,29,35,25,44,42,31
ENSG00000167118,URM1,81605,ubiquitin related modifier 1,1833.3908489509681,0.07622841889741158,0.1113160033490663,0.6847929911602506,0.49347455876349827,0.9070766559532902,1651,1850,2023,1976,1799,1728
ENSG00000173653,RCE1,9986,Ras converting CAAX endopeptidase 1,665.327600212725,-0.10832157721395946,0.15841408995791403,-0.6837875168978802,0.4941093503032337,0.9070766559532902,511,738,641,665,718,739
ENSG00000177679,SRRM3,222183,serine/arginine repetitive matrix 3,446.5121387446931,0.1138969888362689,0.16765285400268093,0.6793620634364362,0.49690848088789247,0.9070766559532902,398,494,474,440,397,482
ENSG00000181004,BBS12,166379,Bardet-Biedl syndrome 12,231.88497050162098,-0.13313023405644428,0.19593092682995428,-0.6794753447575235,0.49683672441598686,0.9070766559532902,204,245,203,235,258,253
ENSG00000184451,CCR10,2826,C-C motif chemokine receptor 10,35.69514042845542,-0.369870791931811,0.5438623284972723,-0.6800816540351095,0.49645276016574386,0.9070766559532902,28,37,27,33,29,61
ENSG00000187231,SESTD1,91404,SEC14 and spectrin domain containing 1,761.8404899691077,0.10946078168791093,0.1603224099360059,0.6827540936516807,0.49476224198484386,0.9070766559532902,874,809,643,816,810,636
ENSG00000196247,ZNF107,51427,zinc finger protein 107,278.6965535055179,-0.17889070492147116,0.26165609325387623,-0.6836863712854546,0.4941732312873246,0.9070766559532902,325,274,171,325,324,264
ENSG00000196411,EPHB4,2050,EPH receptor B4,2471.047267869326,0.05869648161227034,0.0861435624217323,0.6813797800108438,0.4956312137793152,0.9070766559532902,2238,2780,2414,2718,2442,2307
ENSG00000196659,IFT70B,150737,intraflagellar transport 70B,256.44366510983025,-0.13208245066042934,0.19432840688775652,-0.6796867878236647,0.496702803532352,0.9070766559532902,265,232,221,289,267,270
ENSG00000197372,ZNF675,171392,zinc finger protein 675,311.96963918135907,-0.1457491613285111,0.2144605981311976,-0.6796081079627883,0.4967526344459191,0.9070766559532902,240,277,351,351,317,341
ENSG00000213626,LBH,81606,LBH regulator of WNT signaling pathway,2616.350703765432,-0.05227954285329503,0.07657048219807082,-0.6827636623478415,0.49475619460098536,0.9070766559532902,2446,2777,2345,2855,2820,2535
ENSG00000244509,APOBEC3C,27350,apolipoprotein B mRNA editing enzyme catalytic subunit 3C,439.975652240959,-0.11039913139074435,0.16219489969058043,-0.6806572315242527,0.4960884042369078,0.9070766559532902,420,428,396,535,485,391
ENSG00000254403,OR10Y1P,81340,olfactory receptor family 10 subfamily Y member 1 pseudogene,75.5127773487922,-0.23680226470890048,0.3465097253831324,-0.6833928382444981,0.4943586442667547,0.9070766559532902,65,83,57,96,68,88
ENSG00000269743,SLC25A53,401612,solute carrier family 25 member 53,36.21695196940141,-0.4012476325258827,0.5887485581803809,-0.6815263102571343,0.49553852463251397,0.9070766559532902,45,33,14,48,31,48
ENSG00000068697,LAPTM4A,9741,lysosomal protein transmembrane 4 alpha,6768.7375773192125,-0.05344710534345129,0.0787336149317939,-0.6788346424808762,0.4972426410353466,0.9070907601809736,5724,7151,6688,7426,7014,6803
ENSG00000076650,GPATCH1,55094,G-patch domain containing 1,236.9780595330757,-0.18440475338384837,0.27165768136485674,-0.67881295480903,0.4972563843397627,0.9070907601809736,289,187,173,285,272,221
ENSG00000172954,LCLAT1,253558,lysocardiolipin acyltransferase 1,1237.0766085270125,0.06802261238960025,0.1001732339989197,0.6790497788095154,0.4971063218213095,0.9070907601809736,1132,1404,1197,1263,1283,1175
ENSG00000186832,KRT16,3868,keratin 16,31.641275099796466,0.39055113378250733,0.5752861794604547,0.678881481472047,0.49721296023113903,0.9070907601809736,42,30,33,43,17,25
ENSG00000110395,CBL,867,Cbl proto-oncogene,2797.1555100095984,0.07446807536731795,0.10973916949610116,0.6785915704416159,0.4973966854184488,0.907156840466037,3112,2963,2367,2811,2835,2743
ENSG00000165606,DRGX,644168,dorsal root ganglia homeobox,607.0291835019294,-0.08366838145820985,0.12331183571221097,-0.6785105498995063,0.49744803699332674,0.907156840466037,583,600,550,687,616,622
ENSG00000049769,PPP1R3F,89801,protein phosphatase 1 regulatory subunit 3F,317.323475864323,-0.17330860231802261,0.25574390953944603,-0.6776646318972903,0.49798435628202975,0.9072844374715364,300,323,256,358,450,231
ENSG00000104888,SLC17A7,57030,solute carrier family 17 member 7,50.883261600218134,0.31831909761634025,0.46965974526815457,0.6777653414486149,0.4979204894293062,0.9072844374715364,73,46,46,46,34,59
ENSG00000188199,NUTM2B,729262,NUT family member 2B,37.13677261562913,0.42760198334810123,0.6309640637826013,0.6776962554486011,0.49796430114377255,0.9072844374715364,45,51,30,16,58,23
ENSG00000213533,STIMATE,375346,STIM activating enhancer,48.40909855130553,0.2868958619580457,0.42330134544312314,0.6777579732417705,0.4979251619682134,0.9072844374715364,54,49,53,58,41,36
ENSG00000258315,C17orf49,124944,chromosome 17 open reading frame 49,1924.9778584516562,-0.09052372175499371,0.13350596516367505,-0.6780500155480981,0.4977399815822861,0.9072844374715364,1454,1992,2042,2204,2047,1872
ENSG00000140937,CDH11,1009,cadherin 11,341.4770064938549,0.11859163838764217,0.17507482285347437,0.6773768863778616,0.4981668595231418,0.907333710596604,331,350,363,382,339,290
ENSG00000082898,XPO1,7514,exportin 1,6982.181659848862,0.06995303594136658,0.10339118851939784,0.676586050930658,0.49866863190464633,0.9074993452637999,7763,7482,5806,7390,7058,6552
ENSG00000106692,FKTN,2218,fukutin,2275.762776962288,0.0665720133007255,0.09840425912367347,0.6765155684680119,0.4987133649308596,0.9074993452637999,2462,2367,2017,2424,2282,2147
ENSG00000144233,AMMECR1L,83607,AMMECR1 like,2963.5852109725442,-0.05782931308980735,0.08546140741684172,-0.6766716678060586,0.49861429640692145,0.9074993452637999,2925,3047,2576,3406,3091,2829
ENSG00000151276,MAGI1,9223,"membrane associated guanylate kinase, WW and PDZ domain containing 1",482.834549300539,-0.16683718902961284,0.2466342316454744,-0.6764559319950111,0.498751216010821,0.9074993452637999,543,499,300,635,407,535
ENSG00000166352,IFTAP,119710,intraflagellar transport associated protein,269.16730711728883,0.17510669900641004,0.25888961296015495,0.6763759156044638,0.4988020045586002,0.9074993452637999,199,294,346,311,225,245
ENSG00000105176,URI1,8725,URI1 prefoldin like chaperone,5302.373323542152,0.04754870646664207,0.07035557478481162,0.6758342407417428,0.4991458923923463,0.9078420071511154,4795,5804,5274,5707,5238,5129
ENSG00000152404,CWF19L2,143884,CWF19 like cell cycle control factor 2,325.1907146630044,-0.12434417994558264,0.18395364896100155,-0.675953864725694,0.49906993704612507,0.9078420071511154,337,304,273,397,335,315
ENSG00000152642,GPD1L,23171,glycerol-3-phosphate dehydrogenase 1 like,2608.6129361500184,0.05764519509073646,0.08531784509375465,0.6756522627521936,0.49926145124173116,0.9078906649151172,2432,2895,2512,2643,2499,2725
ENSG00000158104,HPD,3242,4-hydroxyphenylpyruvate dioxygenase,46.03158656146374,0.3523346976013814,0.5215545532622873,0.6755471606901953,0.4993281991566052,0.9078906649151172,49,44,58,65,39,22
ENSG00000083857,FAT1,2195,FAT atypical cadherin 1,4576.795651441601,-0.07787156156239027,0.11545318115918761,-0.6744860624933361,0.500002343733994,0.9079011458667473,4730,4913,3491,4988,5087,4411
ENSG00000089505,CMTM1,113540,CKLF like MARVEL transmembrane domain containing 1,132.4688917237676,0.17035510863396025,0.2526753921584763,0.6742053793948984,0.5001807500885553,0.9079011458667473,131,139,142,129,140,115
ENSG00000090661,CERS4,79603,ceramide synthase 4,105.20343661413918,-0.2807519470443508,0.41576599354023963,-0.675264334761372,0.49950783896819745,0.9079011458667473,76,65,135,145,82,129
ENSG00000100075,SLC25A1,6576,solute carrier family 25 member 1,98.47779266560475,-0.29721888224843435,0.4407873246491171,-0.6742909009124333,0.500126387762332,0.9079011458667473,121,70,67,68,113,150
ENSG00000102098,SCML2,10389,Scm polycomb group protein like 2,665.3885478587396,0.10682658214733005,0.15832928567907303,0.6747114514484904,0.499859107607304,0.9079011458667473,772,709,549,675,680,619
ENSG00000111832,RWDD1,51389,RWD domain containing 1,1386.5050008477726,-0.09979954015262711,0.14790718026482727,-0.6747443901907696,0.49983817664933367,0.9079011458667473,1103,1386,1447,1754,1453,1228
ENSG00000128159,TUBGCP6,85378,tubulin gamma complex associated protein 6,181.47306355635,0.7560364644596534,1.1200823751349074,0.6749829130813645,0.4996866209128347,0.9079011458667473,533,31,88,159,178,81
ENSG00000130779,CLIP1,6249,CAP-Gly domain containing linker protein 1,6323.067366190717,0.11411861855468522,0.16935953966030282,0.6738245674473462,0.5004228538085027,0.9079011458667473,8464,5498,5255,6529,6484,5707
ENSG00000135953,MFSD9,84804,major facilitator superfamily domain containing 9,158.20636547376202,-0.25172611196734185,0.3728294192538136,-0.6751777058558047,0.4995628690774534,0.9079011458667473,178,178,72,167,149,212
ENSG00000141543,EIF4A3,9775,eukaryotic translation initiation factor 4A3,6227.80704752455,-0.04401613448412906,0.06531182259919135,-0.673938235566466,0.5003505820424313,0.9079011458667473,5594,6711,5768,6728,6279,6466
ENSG00000141858,SAMD1,90378,sterile alpha motif domain containing 1,1558.8853222635953,0.08940705009025401,0.13252292052566209,0.6746534843603978,0.49989594398325343,0.9079011458667473,1300,1802,1637,1481,1493,1669
ENSG00000169087,HSPBAP1,79663,HSPB1 associated protein 1,481.7069121368504,-0.11455683117791629,0.1700082304371092,-0.6738310897265298,0.50041870670326,0.9079011458667473,484,518,363,577,507,462
ENSG00000196367,TRRAP,8295,transformation/transcription domain associated protein,2898.096739761022,0.09859632306829971,0.1460819404921952,0.6749384813488802,0.49971485066846016,0.9079011458667473,3391,3249,2195,2785,3033,2795
ENSG00000197343,ZNF655,79027,zinc finger protein 655,1254.5088622049298,0.10229234890429496,0.15179796158479394,0.6738716899512167,0.5003928919954339,0.9079011458667473,1512,1237,1063,1225,1323,1177
ENSG00000139880,CDH24,64403,cadherin 24,169.1278994550748,0.1575915545137718,0.23397548601370324,0.6735387420224961,0.5006046100362633,0.9079396341959414,154,200,172,183,142,168
ENSG00000141013,GAS8,2622,growth arrest specific 8,752.4909144377132,0.11232959326503177,0.16685856283274847,0.6732024497755378,0.5008185028950136,0.9079396341959414,908,701,681,833,698,700
ENSG00000143569,UBAP2L,9898,ubiquitin associated protein 2 like,3137.681260632118,0.08803234951128962,0.13072736473463403,0.6734041467904456,0.5006902111887948,0.9079396341959414,3732,2996,2752,3449,2925,3007
ENSG00000158813,EDA,1896,ectodysplasin A,45.35311190650604,-0.307531525848061,0.4568342236345471,-0.6731797005078947,0.500832973921671,0.9079396341959414,36,40,43,40,68,46
ENSG00000198026,ZNF335,63925,zinc finger protein 335,659.5609678363587,0.0915190688977834,0.13585194881155777,0.6736676926492298,0.5005226060718684,0.9079396341959414,702,643,651,721,618,630
ENSG00000075461,CACNG4,27092,calcium voltage-gated channel auxiliary subunit gamma 4,91.7546297966383,0.22496632891685206,0.335116078814504,0.6713086692607702,0.5020239130665723,0.9085543234802076,94,123,76,109,83,70
ENSG00000100364,KIAA0930,23313,KIAA0930,3016.134556497023,0.0710735746751852,0.10578614773186189,0.6718608834810462,0.5016722647288521,0.9085543234802076,2508,3502,3107,3132,3013,2918
ENSG00000110851,PRDM4,11108,PR/SET domain 4,97.03675118635894,-0.5532930487643304,0.8243565861317564,-0.6711816925738711,0.5021047898741162,0.9085543234802076,188,20,18,45,167,139
ENSG00000111271,ACAD10,80724,acyl-CoA dehydrogenase family member 10,371.5088195822763,0.13742176945009396,0.20478388926341157,0.6710575228568378,0.502183885470256,0.9085543234802076,459,328,351,382,360,348
ENSG00000121067,SPOP,8405,speckle type BTB/POZ protein,2641.8435719160634,-0.060194627060896753,0.08969436678523271,-0.6711082224932682,0.5021515892153646,0.9085543234802076,2285,2659,2661,2906,2672,2730
ENSG00000125967,NECAB3,63941,N-terminal EF-hand calcium binding protein 3,380.26117095631577,0.15010521661083362,0.22338195606924063,0.6719666138311826,0.5016049508397962,0.9085543234802076,380,340,449,314,437,356
ENSG00000134758,RNF138,51444,ring finger protein 138,1081.3711205090588,-0.07643558950696708,0.11372941210505452,-0.6720828683820306,0.5015309421725349,0.9085543234802076,938,1153,1011,1099,1223,1094
ENSG00000137807,KIF23,9493,kinesin family member 23,2486.3901119161496,0.06355113530512929,0.09467921431450503,0.6712258415455941,0.5020766687501892,0.9085543234802076,2668,2557,2244,2565,2574,2352
ENSG00000138085,ATRAID,51374,all-trans retinoic acid induced differentiation factor,2061.0615032824517,-0.10793319776586785,0.16051743756584771,-0.6724079290238565,0.5013240364046392,0.9085543234802076,1547,2449,1877,1954,2590,2030
ENSG00000187953,PMS2CL,441194,PMS2 C-terminal like pseudogene,1439.5711674172449,-0.09430738223821802,0.14039911215073095,-0.6717092493930492,0.501768811866477,0.9085543234802076,1572,1423,1101,1499,1545,1530
ENSG00000213799,ZNF845,91664,zinc finger protein 845,1258.343719777644,-0.06742727960943767,0.10047138615725135,-0.6711092798491387,0.5021509156791413,0.9085543234802076,1174,1284,1158,1351,1415,1202
ENSG00000240682,ISY1,57461,ISY1 splicing factor homolog,621.5684668406658,-0.15336935302759377,0.22816770007403875,-0.6721781960278626,0.5014702600712853,0.9085543234802076,583,438,693,822,550,650
ENSG00000248643,RBM14-RBM4,100526737,RBM14-RBM4 readthrough,66.54160323416366,-0.36995795267915516,0.5510189978591308,-0.6714068918069059,0.5019613557128535,0.9085543234802076,66,31,71,99,100,34
ENSG00000241015,TPM3P9,147804,tropomyosin 3 pseudogene 9,426.19010693024285,0.1323628652020007,0.19728296471364973,0.6709290150526752,0.5022657513502824,0.9085616171566474,509,463,340,480,374,401
ENSG00000100461,RBM23,55147,RNA binding motif protein 23,2902.269806843522,-0.06523380675836586,0.09739243134394461,-0.6698036578221412,0.5029829615105981,0.9085934383197306,2370,3195,2802,3222,3048,2878
ENSG00000105974,CAV1,857,caveolin 1,7855.191747592292,-0.05300735458688202,0.07913881572467865,-0.6698022215961997,0.5029838771885633,0.9085934383197306,6649,8293,7764,8613,8335,7706
ENSG00000130517,PGPEP1,54858,pyroglutamyl-peptidase I,53.07429640237717,-0.5484221439592317,0.8185537880229081,-0.6699891344756486,0.502864716708112,0.9085934383197306,23,19,82,12,100,79
ENSG00000166478,ZNF143,7702,zinc finger protein 143,570.0028248895243,-0.09099844833871126,0.13571247807340722,-0.67052381351028,0.5025239311553505,0.9085934383197306,501,627,501,659,565,589
ENSG00000169203,NPIPB12,440353,nuclear pore complex interacting protein family member B12,364.83178695003596,0.4820694682012558,0.718925805666001,0.6705413331973452,0.5025127667915155,0.9085934383197306,799,275,163,273,238,421
ENSG00000177239,MAN1B1,11253,mannosidase alpha class 1B member 1,1523.765928548315,0.05605491471932795,0.08358400397787978,0.6706416545223496,0.5024488398779109,0.9085934383197306,1454,1621,1495,1587,1509,1506
ENSG00000179241,LDLRAD3,143458,low density lipoprotein receptor class A domain containing 3,2042.916654133996,0.05992561972037965,0.08944833226745585,0.6699467525140488,0.5028917346987057,0.9085934383197306,1869,2372,1913,2119,2064,1980
ENSG00000180357,ZNF609,23060,zinc finger protein 609,4631.973885698918,0.07180334600051003,0.10713956025871411,0.6701851848852437,0.5027397469136667,0.9085934383197306,5154,4969,3851,4700,4586,4619
ENSG00000186907,RTN4RL2,349667,reticulon 4 receptor like 2,1162.4553009345293,0.09528145256457099,0.14216283221799172,0.6702275909814945,0.5027127178565318,0.9085934383197306,985,1259,1288,1081,1138,1235
ENSG00000113569,NUP155,9631,nucleoporin 155,3023.458451373636,-0.047356743147691685,0.07074935949013554,-0.6693593198436596,0.5032662949523236,0.9087288182389389,2822,3092,2834,3159,3164,3136
ENSG00000130309,COLGALT1,79709,collagen beta(1-O)galactosyltransferase 1,5594.730332786718,0.05945732082287249,0.08885707065780729,0.6691343793207566,0.5034097610849768,0.9087288182389389,4861,6402,5577,5788,5351,5731
ENSG00000164543,STK17A,9263,serine/threonine kinase 17a,1110.0028774638345,-0.08236355524951071,0.12310075553576645,-0.6690743277004526,0.503448065411738,0.9087288182389389,892,1232,1058,1165,1178,1171
ENSG00000167258,CDK12,51755,cyclin dependent kinase 12,3752.590190893861,-0.06507757889896787,0.09719552226321489,-0.6695532611341033,0.5031426173410688,0.9087288182389389,3879,3806,3108,4149,4064,3616
ENSG00000197927,NBEAP2,100418881,neurobeachin pseudogene 2,114.86972190608202,0.22488213731254578,0.3359877215205879,0.6693165342316414,0.5032935817748767,0.9087288182389389,111,128,125,80,147,98
ENSG00000092964,DPYSL2,1808,dihydropyrimidinase like 2,1372.1241803018327,-0.0649476960558913,0.09719293150765859,-0.6682347681916927,0.5039837451819167,0.9094144778958901,1198,1455,1298,1481,1500,1342
ENSG00000119185,ITGB1BP1,9270,integrin subunit beta 1 binding protein 1,1203.7705064667605,0.07536142924772478,0.11277206203405872,0.6682632904678517,0.5039655416494592,0.9094144778958901,1077,1363,1201,1329,1220,1069
ENSG00000172728,FUT10,84750,fucosyltransferase 10,97.27213440504792,0.247941702667167,0.37119200318809026,0.6679607872412329,0.5041586234123153,0.9095894298441973,122,110,79,122,95,59
ENSG00000146267,FAXC,84553,"failed axon connections homolog, metaxin like GST domain containing",62.65861264656081,0.30521708558863236,0.45705243018028596,0.6677944704686033,0.5042647967077671,0.9096403912795187,77,84,44,41,80,51
ENSG00000121940,CLCC1,23155,chloride channel CLIC like 1,533.4508080856987,-0.12845411557413006,0.19239281078659365,-0.6676658813234669,0.5043468935253779,0.9096479122561396,551,599,357,614,562,542
ENSG00000104907,TRMT1,55621,tRNA methyltransferase 1,1321.1451073611431,-0.08054320966905212,0.12068823541764082,-0.6673658736523316,0.5045384586767319,0.9096725438341957,1376,1273,1124,1436,1296,1448
ENSG00000167470,MIDN,90007,midnolin,5444.904399226902,-0.03984760514423709,0.05971661432768158,-0.6672783712348838,0.5045943391867058,0.9096725438341957,4999,5627,5174,5959,5507,5541
ENSG00000215712,TMEM242,729515,transmembrane protein 242,712.9939828092357,-0.09533273301943726,0.14284174518436327,-0.6674010660986606,0.5045159851109127,0.9096725438341957,594,841,605,789,758,723
ENSG00000099622,CIRBP,1153,cold inducible RNA binding protein,3859.860016637014,-0.05454175047269289,0.08175672021919685,-0.6671225353275148,0.5046938666881269,0.9097114740349761,3898,3751,3475,4261,4100,3761
ENSG00000111328,CDK2AP1,8099,cyclin dependent kinase 2 associated protein 1,1700.1964017150963,0.06115625645573309,0.09171092835873276,0.6668371757890919,0.5048761436875929,0.9097879647497803,1530,1911,1676,1737,1725,1663
ENSG00000115145,STAM2,10254,signal transducing adaptor molecule 2,918.7137441028789,-0.08767459989187044,0.1315072827148621,-0.6666900728377839,0.5049701211011588,0.9097879647497803,946,872,798,978,1057,881
ENSG00000145293,ENOPH1,58478,enolase-phosphatase 1,1533.0748659572819,-0.05880556543257615,0.0882040082673975,-0.6666994685128411,0.5049641183543147,0.9097879647497803,1414,1550,1453,1694,1648,1480
ENSG00000092621,PHGDH,26227,phosphoglycerate dehydrogenase,11246.168023211807,-0.05445813440993188,0.08173775579084129,-0.6662543384392003,0.5052485461566765,0.9100605367254054,9439,11689,11344,12064,11616,11605
ENSG00000165480,SKA3,221150,spindle and kinetochore associated complex subunit 3,502.8964899600966,-0.09640239357303446,0.14474747092984377,-0.6660039927036707,0.5054085483491161,0.9100605367254054,452,528,452,507,579,513
ENSG00000240891,PLCXD2,257068,phosphatidylinositol specific phospholipase C X domain containing 2,940.5904525606669,-0.08140008277865096,0.12222870947133699,-0.6659653295099179,0.5054332613373429,0.9100605367254054,968,942,779,1053,956,971
ENSG00000286106,NOTCH2NLR,101929796,notch 2 N-terminal like R,99.93128105639214,0.3041517569726004,0.4566801203040136,0.6660061243089046,0.505407185874516,0.9100605367254054,169,61,90,122,80,75
ENSG00000117054,ACADM,34,acyl-CoA dehydrogenase medium chain,2234.6416182927346,-0.06023371075529252,0.09059847625885875,-0.664842426082225,0.5061512834842853,0.9102382659465869,1993,2254,2187,2500,2429,2106
ENSG00000122417,ODF2L,57489,outer dense fiber of sperm tails 2 like,1047.7919179559528,-0.10852412791236131,0.163211986962853,-0.6649274353669953,0.5060969069261287,0.9102382659465869,1077,835,1034,1303,1031,1023
ENSG00000136040,PLXNC1,10154,plexin C1,170.0164533095087,-0.23886916776726733,0.3588435554695182,-0.6656638084379864,0.5056260113405655,0.9102382659465869,218,119,118,144,186,233
ENSG00000142687,KIAA0319L,79932,KIAA0319 like,2285.157040616194,0.06342926692140097,0.09538262405654961,0.664998133033073,0.5060516871979484,0.9102382659465869,2402,2419,2050,2450,2369,2073
ENSG00000161671,EMC10,284361,ER membrane protein complex subunit 10,993.1960282036964,-0.09033718015950774,0.1358636159645482,-0.6649107600895888,0.5061075730974222,0.9102382659465869,806,1026,1000,1156,930,1071
ENSG00000168701,TMEM208,29100,transmembrane protein 208,121.20221210738285,-0.20533834747212867,0.3088559292867082,-0.6648353746886139,0.5061557940768693,0.9102382659465869,97,146,91,143,155,103
ENSG00000169764,UGP2,7360,UDP-glucose pyrophosphorylase 2,1517.8496887230556,-0.08183735546832964,0.12302132168287884,-0.6652290379328539,0.505904010333005,0.9102382659465869,1265,1556,1519,1859,1570,1393
ENSG00000177432,NAP1L5,266812,nucleosome assembly protein 1 like 5,117.3444427206262,0.17916109130732802,0.2694749064935238,0.6648525966243678,0.5061447776909822,0.9102382659465869,110,124,132,114,121,104
ENSG00000081692,JMJD4,65094,jumonji domain containing 4,1341.0237184278033,-0.08057384844627564,0.12125523323012515,-0.6644979049552275,0.5063716893840263,0.9102749991063471,1064,1500,1284,1537,1377,1337
ENSG00000101844,ATG4A,115201,autophagy related 4A cysteine peptidase,103.59064774410902,-0.1982647188155398,0.29839471354286007,-0.6644377725782395,0.5064101639849754,0.9102749991063471,96,101,87,127,127,88
ENSG00000115568,ZNF142,7701,zinc finger protein 142,1273.0813722211878,-0.07145334624648737,0.10753448356395497,-0.6644691440210551,0.5063900913496109,0.9102749991063471,1217,1386,1059,1335,1356,1325
ENSG00000067048,DDX3Y,8653,DEAD-box helicase 3 Y-linked,4838.664169220028,-0.07399953449413438,0.11150248729530389,-0.6636581504962624,0.5069091300450579,0.9103346055831658,5212,4769,3881,5448,5231,4625
ENSG00000101997,CCDC22,28952,coiled-coil domain containing 22,453.68643090945767,0.10347985659362767,0.15601010834063153,0.6632894348595052,0.5071452017568172,0.9103346055831658,459,532,396,497,450,403
ENSG00000132356,PRKAA1,5562,protein kinase AMP-activated catalytic subunit alpha 1,2892.0262114843545,0.06070321267545852,0.09150329324282168,0.6633992124673679,0.5070749101518941,0.9103346055831658,2956,2835,2873,2941,3066,2713
ENSG00000135932,CAB39,51719,calcium binding protein 39,119.59237532987959,-0.18684651414079728,0.2814853097172406,-0.6637877988321647,0.5068261358862087,0.9103346055831658,127,114,88,130,137,125
ENSG00000164086,DUSP7,1849,dual specificity phosphatase 7,2763.9967534648686,0.05451599887396132,0.08215647203702146,0.6635630464924935,0.5069700152498906,0.9103346055831658,2661,3007,2624,2684,2879,2779
ENSG00000172922,RNASEH2C,84153,ribonuclease H2 subunit C,240.07588818311774,-0.1586536480342093,0.2391579027637075,-0.6633845095679823,0.5070843242557799,0.9103346055831658,243,210,212,240,224,313
ENSG00000178229,ZNF543,125919,zinc finger protein 543,452.1520262150808,-0.09813458779446899,0.14788163908332874,-0.6636022457065941,0.506944919603479,0.9103346055831658,398,478,411,465,515,459
ENSG00000224940,PRRT4,401399,proline rich transmembrane protein 4,38.70677990311878,0.32619198707574365,0.49150652957941543,0.6636574845808615,0.5069095563480892,0.9103346055831658,48,37,41,44,24,38
ENSG00000025039,RRAGD,58528,Ras related GTP binding D,1168.8034754034438,0.08185912694101821,0.12431749510267916,0.6584682781245491,0.5102372741891266,0.910477101527435,986,1404,1160,1207,1133,1158
ENSG00000058804,NDC1,55706,NDC1 transmembrane nucleoporin,1940.0186784530079,-0.05352100188060919,0.08123984415661406,-0.6588023701452637,0.5100226851258128,0.910477101527435,1727,2035,1844,2087,2056,1944
ENSG00000077264,PAK3,5063,p21 (RAC1) activated kinase 3,46.54977878957677,0.3929842541637616,0.5969166998307915,0.658356943732955,0.5103087953436607,0.910477101527435,46,60,50,49,63,13
ENSG00000084710,EFR3B,22979,EFR3 homolog B,157.21905055321872,0.17584729811244532,0.2660446064559182,0.6609692278861591,0.5086320480424589,0.910477101527435,176,155,158,173,118,164
