gene_id,gene_symbol,gene_entrez,gene_desc,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,HOS_D1_1_S1_L001,HOS_D1_2_S2_L001,HOS_D1_3_S3_L001,HOS_D2_1_S4_L001,HOS_D2_2_S5_L001,HOS_D2_3_S6_L001
ENSG00000158169,FANCC,2176,FA complementation group C,589.0505488615835,0.08045790803855189,0.10992381426512288,0.7319424692132426,0.4642036831086629,0.8841677188519484,621,626,652,492,566,589
ENSG00000204267,TAP2,6891,"transporter 2, ATP binding cassette subfamily B member",3242.849253943953,-0.043108649899029725,0.05890816735706582,-0.7317941099360817,0.4642942446768354,0.8841677188519484,3376,3131,3525,3214,3175,3060
ENSG00000275832,ARHGAP23,57636,Rho GTPase activating protein 23,2336.337525508194,0.0384186246171022,0.052498788940243575,0.7318002070644327,0.4642905226699618,0.8841677188519484,2730,2293,2427,2097,2378,2162
ENSG00000156973,PDE6D,5147,phosphodiesterase 6D,1081.2543928276232,-0.05708446888845159,0.07803209334578665,-0.7315511662040254,0.46444256378409243,0.8843130427647192,1131,1047,1152,951,1180,1048
ENSG00000076356,PLXNA2,5362,plexin A2,590.1035534528683,-0.07394993019828093,0.10110541867812106,-0.7314141137549485,0.4645262470403889,0.8843352720358109,615,568,623,553,598,589
ENSG00000206053,JPT2,90861,Jupiter microtubule associated homolog 2,4706.740199401218,0.027921096376766336,0.03818402121201024,0.7312246193699513,0.4646419647898949,0.8844184701774177,5201,4794,4936,4142,4876,4408
ENSG00000149557,FEZ1,9638,fasciculation and elongation protein zeta 1,289.8238832559746,-0.10819172617497785,0.14798882603863134,-0.7310803732353093,0.4647300617272725,0.8844490760998968,312,285,280,252,345,272
ENSG00000055483,USP36,57602,ubiquitin specific peptidase 36,5046.445362491892,-0.034559629441833044,0.04728410413827673,-0.7308931843303518,0.4648443993992607,0.8845250774168174,5705,5064,4905,4682,5012,4985
ENSG00000176055,MBLAC2,153364,metallo-beta-lactamase domain containing 2,662.7929915796472,0.07005981853344716,0.09587002569784084,0.7307791775737995,0.4649140440294403,0.8845250774168174,747,700,685,612,657,591
ENSG00000118960,HS1BP3,64342,HCLS1 binding protein 3,827.14866813769,-0.06932302093000565,0.09493695792440908,-0.7302005714697767,0.4652675932999042,0.8850606123476028,924,765,851,839,793,798
ENSG00000198498,TMA16,55319,translation machinery associated 16 homolog,854.5011956855981,0.07410317793658118,0.10151168254584206,0.729996548950084,0.4653922940753474,0.8851607191481092,850,922,974,725,919,758
ENSG00000076924,XAB2,56949,XPA binding protein 2,1777.3087591799147,0.04521086383599616,0.0619569066897608,0.7297146718828661,0.46556461095128526,0.8853284028562622,2000,1825,1848,1504,1846,1692
ENSG00000176809,LRRC37A3,374819,leucine rich repeat containing 37 member A3,156.81419944690637,0.1419895967213219,0.19460853401284253,0.7296164962218551,0.46562463594565573,0.8853284028562622,184,170,163,138,165,127
ENSG00000019549,SNAI2,6591,snail family transcriptional repressor 2,283.1329509704516,0.11906567963763719,0.16400449807388756,0.7259903297530018,0.46784469879670093,0.8856856445908065,294,334,295,245,315,224
ENSG00000105176,URI1,8725,URI1 prefoldin like chaperone,3857.1365105440573,-0.03403465920442849,0.04686531387343827,-0.7262227944603231,0.46770220026531945,0.8856856445908065,4074,3779,4119,3511,3888,3825
ENSG00000105364,MRPL4,51073,mitochondrial ribosomal protein L4,375.3876602432025,0.106401740549097,0.14607087152440726,0.7284254515543034,0.46635318787260815,0.8856856445908065,464,342,422,332,422,291
ENSG00000114315,HES1,3280,hes family bHLH transcription factor 1,409.25129258867605,0.08619900150568807,0.11869021404472044,0.7262519677756227,0.4676843190147024,0.8856856445908065,456,426,442,349,420,375
ENSG00000116747,RO60,6738,"Ro60, Y RNA binding protein",2860.1984965244374,-0.034189445277802495,0.047053252971892064,-0.7266117243419079,0.4674638439442591,0.8856856445908065,3070,2786,3026,2599,3022,2714
ENSG00000120662,MTRF1,9617,mitochondrial translation release factor 1,337.0538787412105,-0.09720452208170469,0.13362347062139576,-0.7274509607456665,0.4669497460092914,0.8856856445908065,382,320,323,330,363,310
ENSG00000120805,ARL1,400,ADP ribosylation factor like GTPase 1,1004.4965384558975,-0.05897153306242575,0.08097986433906296,-0.7282246462591213,0.4664760810763598,0.8856856445908065,1088,916,1092,910,1060,982
ENSG00000129315,CCNT1,904,cyclin T1,4470.519490062021,0.02775012683220088,0.038081143618050775,0.7287104376520639,0.46617880672272394,0.8856856445908065,5015,4435,4741,3928,4618,4207
ENSG00000130508,PXDN,7837,peroxidasin,8487.053736544009,0.02206749064530232,0.0302754845725425,0.728889758722997,0.4660690998794963,0.8856856445908065,9354,8399,9125,7798,8653,7787
ENSG00000133056,PIK3C2B,5287,phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta,392.77665212466684,0.09246034471484722,0.1269865297024891,0.728111437736493,0.4665453728192983,0.8856856445908065,482,395,399,370,380,343
ENSG00000136158,SPRY2,10253,sprouty RTK signaling antagonist 2,708.5224588991173,-0.06922590585473427,0.0951403613710625,-0.7276186978599152,0.46684703152514245,0.8856856445908065,714,720,735,655,733,699
ENSG00000136352,NKX2-1,7080,NK2 homeobox 1,441.2657826355233,0.08408709380630916,0.11573095541305858,0.7265739188464448,0.46748701014977256,0.8856856445908065,482,453,491,389,427,416
ENSG00000137573,SULF1,23213,sulfatase 1,857.3255854312687,-0.06926369599673816,0.09511737572778943,-0.728191831058919,0.46649616574674646,0.8856856445908065,954,851,825,769,842,912
ENSG00000143434,SEMA6C,10500,semaphorin 6C,116.01306222792829,0.17036005170171348,0.23437360503713772,0.7268738801654693,0.46730321931153945,0.8856856445908065,156,125,106,99,108,107
ENSG00000146414,SHPRH,257218,SNF2 histone linker PHD RING helicase,707.2161680467814,-0.07595887323132522,0.10439901074159467,-0.7275823084122546,0.4668693136823825,0.8856856445908065,766,678,720,686,654,741
ENSG00000154930,ACSS1,84532,acyl-CoA synthetase short chain family member 1,672.8293408140427,0.07335735466174624,0.10088730249948355,0.7271217769165923,0.4671513594612169,0.8856856445908065,763,722,682,597,721,573
ENSG00000156265,MAP3K7CL,56911,MAP3K7 C-terminal like,453.86476129798695,-0.08592234306896879,0.11808134438655757,-0.7276538348656388,0.46682551682888507,0.8856856445908065,467,447,469,394,517,438
ENSG00000162694,EXTL2,2135,exostosin like glycosyltransferase 2,428.5436532393358,-0.09765877824738413,0.1340268477451463,-0.7286508627964114,0.4662152571981754,0.8856856445908065,445,431,423,420,387,462
ENSG00000162836,ACP6,51205,"acid phosphatase 6, lysophosphatidic",2820.4503481835404,0.03668834134145083,0.05047658823038834,0.7268387707583495,0.46732472930613594,0.8856856445908065,3302,2806,2879,2476,2865,2677
ENSG00000163159,VPS72,6944,vacuolar protein sorting 72 homolog,7942.817279714875,0.025841297850330437,0.03559839529221251,0.7259118743474223,0.4678927966010062,0.8856856445908065,8936,7801,8467,6821,8434,7443
ENSG00000165118,QNG1,84267,Q-nucleotide N-glycosylase 1,2574.135031282117,-0.03674664136987895,0.050539717617523516,-0.7270844219584217,0.4671742411011734,0.8856856445908065,2794,2538,2653,2387,2590,2519
ENSG00000166987,MBD6,114785,methyl-CpG binding domain protein 6,2720.187441085859,-0.034853406008817846,0.04798827954727143,-0.7262899678344392,0.46766102814104044,0.8856856445908065,2997,2691,2759,2518,2880,2530
ENSG00000167363,FN3K,64122,fructosamine 3 kinase,211.13164325090767,-0.13115133820361996,0.18005439510505264,-0.7283984271925147,0.4663697257842125,0.8856856445908065,220,171,244,186,240,211
ENSG00000177732,SOX12,6666,SRY-box transcription factor 12,5233.689533525113,0.026475414912850697,0.03641044369281409,0.7271379370220595,0.46714146084162333,0.8856856445908065,5733,5233,5629,4704,5274,4944
ENSG00000178988,MRFAP1L1,114932,Morf4 family associated protein 1 like 1,2217.4786157544563,-0.03915123381442778,0.053935218284529504,-0.7258936750360333,0.4679039542468164,0.8856856445908065,2341,2210,2318,2069,2322,2078
ENSG00000182446,NPLOC4,55666,"NPL4 homolog, ubiquitin recognition factor",337.2904973912849,-0.10690883367280533,0.14720755515680742,-0.7262455623213404,0.4676882450884185,0.8856856445908065,381,295,348,273,403,336
ENSG00000204130,RUFY2,55680,RUN and FYVE domain containing 2,572.6027939099065,0.07804651672560974,0.10739396391049108,0.7267309435627,0.46739079373351167,0.8856856445908065,654,604,590,461,599,547
ENSG00000267534,S1PR2,9294,sphingosine-1-phosphate receptor 2,387.5166022382937,-0.09384046033431793,0.1287260650029168,-0.7289934663363756,0.46600565913962505,0.8856856445908065,427,337,417,343,416,394
ENSG00000114346,ECT2,1894,epithelial cell transforming 2,3169.27666798079,-0.03408566579546203,0.04698520293759924,-0.7254553277279869,0.46817274103047335,0.8857848455700575,3450,3056,3339,2881,3214,3130
ENSG00000162341,TPCN2,219931,two pore segment channel 2,699.104321110322,0.06748677618344257,0.0930078918744098,0.7256026862168982,0.4680823738824074,0.8857848455700575,825,699,727,607,690,668
ENSG00000254093,PINX1,54984,PIN2 (TERF1) interacting telomerase inhibitor 1,816.270065822262,-0.06431303130080879,0.08864704388914088,-0.7254954985440527,0.4681481054410182,0.8857848455700575,882,793,834,703,900,804
ENSG00000196151,WDSUB1,151525,"WD repeat, sterile alpha motif and U-box domain containing 1",216.70615988028345,0.1171101571955952,0.16148691229911052,0.7251990612011984,0.46832991871275553,0.885945738094786,251,219,239,194,209,195
ENSG00000132661,NXT1,29107,nuclear transport factor 2 like export factor 1,1112.0778556190883,0.053238229823101994,0.07345745713833352,0.7247491527353703,0.4686059347771275,0.8860584272514092,1285,1081,1198,995,1143,1006
ENSG00000136463,TACO1,51204,translational activator of cytochrome c oxidase I,2281.5390984682026,0.039644257707868516,0.054699036189233656,0.724770680980877,0.46859272528071355,0.8860584272514092,2579,2294,2399,2027,2429,2031
ENSG00000139793,MBNL2,10150,muscleblind like splicing regulator 2,6138.358610438757,-0.028629465453405816,0.03950199699832449,-0.724759952126475,0.46859930836288244,0.8860584272514092,6836,6150,6115,5536,6235,6065
ENSG00000198836,OPA1,4976,OPA1 mitochondrial dynamin like GTPase,3546.203115577265,0.03699924572667692,0.05106803788953124,0.7245088563361788,0.46875339201294725,0.8862008016180735,3781,3732,3755,3283,3462,3316
ENSG00000133858,ZFC3H1,196441,zinc finger C3H1-type containing,3027.150067783591,-0.03727914777249066,0.05148520460804603,-0.7240749659304011,0.4690197127173792,0.8863699817321672,3267,2899,3227,2909,3183,2733
ENSG00000135454,B4GALNT1,2583,"beta-1,4-N-acetyl-galactosaminyltransferase 1",223.1378603853748,-0.11791805442975799,0.16288539543150982,-0.7239326405990786,0.46910708983149474,0.8863699817321672,249,220,204,210,244,215
ENSG00000170264,FAM161A,84140,FAM161 centrosomal protein A,258.34115686119304,-0.1125986345184813,0.15554601576463364,-0.7238927590974834,0.4691315757071156,0.8863699817321672,251,269,258,249,286,238
ENSG00000189403,HMGB1,3146,high mobility group box 1,9286.677955507668,-0.020081630624754918,0.027740072618454546,-0.7239213429958824,0.46911402610103176,0.8863699817321672,10164,9022,9805,8437,9628,8856
ENSG00000105948,IFT56,79989,intraflagellar transport 56,344.866133495511,-0.09709246747266045,0.1341788542233843,-0.7236048335233098,0.4693083731186337,0.8865676250222951,367,353,326,331,345,348
ENSG00000153896,ZNF599,148103,zinc finger protein 599,110.86848020648591,0.20943770431008013,0.2894952323837111,0.7234582158247124,0.46939841619864764,0.8866013456375872,191,99,88,100,105,91
ENSG00000103852,TTC23,64927,tetratricopeptide repeat domain 23,826.3321288283133,0.06943215675450506,0.09599178693406643,0.7233135143342597,0.46948729183302157,0.8866328511458309,883,917,853,686,839,798
ENSG00000076604,TRAF4,9618,TNF receptor associated factor 4,141.65986543576417,0.1797484985140494,0.24895190444174,0.722020981992987,0.47028157756990974,0.8866374789183409,148,127,198,152,131,98
ENSG00000082068,WDR70,55100,WD repeat domain 70,1818.5986264494245,-0.047429188225737585,0.065689543636016,-0.7220203642841765,0.47028195734107964,0.8866374789183409,1955,1677,1994,1738,1920,1663
ENSG00000088205,DDX18,8886,DEAD-box helicase 18,5001.918136402251,0.027087679780869196,0.03751260226169607,0.7220954598643852,0.47023578935859595,0.8866374789183409,5595,5040,5232,4488,4981,4785
ENSG00000100219,XBP1,7494,X-box binding protein 1,2744.345942088876,-0.03731896932993735,0.05168226677159593,-0.7220846077604222,0.47024246096461697,0.8866374789183409,2869,2672,2967,2550,2840,2609
ENSG00000106397,PLOD3,8985,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 3",4269.785467754788,-0.027941119731223596,0.038636143721926475,-0.7231860387600401,0.46956559501957496,0.8866374789183409,4663,4123,4508,3908,4481,4025
ENSG00000117245,KIF17,57576,kinesin family member 17,169.70070477667292,-0.14919750107428575,0.20645869718763182,-0.7226505984327388,0.4698945736001592,0.8866374789183409,176,172,157,192,187,134
ENSG00000118965,WDR35,57539,WD repeat domain 35,1662.5432105699397,-0.04700556215725622,0.06508906407008065,-0.7221729614462711,0.47018814481632315,0.8866374789183409,1893,1583,1670,1602,1661,1593
ENSG00000135547,HEY2,23493,hes related family bHLH transcription factor with YRPW motif 2,64.92702015351225,-0.23149377267132795,0.3202337687212309,-0.722889948788778,0.4697474991951323,0.8866374789183409,80,51,58,49,79,75
ENSG00000145868,FBXO38,81545,F-box protein 38,1693.7377065299981,0.04756274168395596,0.06587480333457355,0.7220172095602032,0.4702838968873929,0.8866374789183409,1962,1609,1848,1593,1671,1526
ENSG00000167723,TRPV3,162514,transient receptor potential cation channel subfamily V member 3,181.93496746762122,-0.1381635653180196,0.19121501480889175,-0.7225560474741276,0.46995267965076853,0.8866374789183409,195,144,207,175,185,188
ENSG00000250251,PKD1P6,353511,"polycystin 1, transient receptor potential channel interacting pseudogene 6",320.40393469391375,0.10763018596631815,0.1489665632993747,0.7225123784994371,0.46997951764802604,0.8866374789183409,322,369,349,299,318,270
ENSG00000007968,E2F2,1870,E2F transcription factor 2,170.8618680786007,0.14474838720405922,0.20085908674861308,0.7206464469552244,0.47112706917920566,0.8871110727046189,213,180,172,140,199,131
ENSG00000103876,FAH,2184,fumarylacetoacetate hydrolase,618.083733301674,0.07260037183257508,0.10075178696158539,0.7205864433973377,0.471163997120285,0.8871110727046189,690,658,641,565,586,580
ENSG00000107816,LZTS2,84445,leucine zipper tumor suppressor 2,2327.397781858802,0.04216660209161659,0.05845137133976412,0.7213962842122559,0.47066573212006324,0.8871110727046189,2679,2176,2580,2035,2370,2200
ENSG00000108961,RANGRF,29098,RAN guanine nucleotide release factor,718.5854810114893,0.07849099571523754,0.1089029316129275,0.7207427252208163,0.47106782006069164,0.8871110727046189,851,644,832,655,767,594
ENSG00000114923,SLC4A3,6508,solute carrier family 4 member 3,380.0762366194297,0.09169414174135192,0.1273879828193025,0.7198021329171871,0.471646831497836,0.8871110727046189,463,357,416,324,392,345
ENSG00000119778,ATAD2B,54454,ATPase family AAA domain containing 2B,201.04221156866095,-0.16849931655594416,0.23399066336128452,-0.7201112819436692,0.47145648173019483,0.8871110727046189,258,174,166,258,164,184
ENSG00000122034,GTF3A,2971,general transcription factor IIIA,1311.583347584059,0.06558703521981261,0.09094044879625952,0.7212086160554585,0.4707811714735602,0.8871110727046189,1443,1303,1468,1331,1170,1171
ENSG00000122550,KLHL7,55975,kelch like family member 7,990.0582034847127,0.056465258583915205,0.07844147738607377,0.7198393052441393,0.4716239414482823,0.8871110727046189,1110,979,1085,846,1020,931
ENSG00000124788,ATXN1,6310,ataxin 1,1589.4284556550144,-0.04592719810120983,0.06374763734887243,-0.7204533377427547,0.4712459199250751,0.8871110727046189,1715,1512,1690,1468,1609,1567
ENSG00000136379,ABHD17C,58489,"abhydrolase domain containing 17C, depalmitoylase",803.7405766040866,0.06488138908542221,0.09013002434631508,0.7198643244133868,0.4716085354392433,0.8871110727046189,876,814,892,669,849,748
ENSG00000136936,XPA,7507,"XPA, DNA damage recognition and repair factor",724.9716619323921,-0.06526028368679805,0.09053358455602163,-0.7208406030406913,0.47100759079950166,0.8871110727046189,777,707,743,666,798,673
ENSG00000143369,ECM1,1893,extracellular matrix protein 1,239.15342854273715,-0.11631973701126201,0.1615043964566799,-0.7202264431387309,0.4713855853132942,0.8871110727046189,276,201,247,229,264,224
ENSG00000151322,NPAS3,64067,neuronal PAS domain protein 3,89.31844185618257,0.20812138945806644,0.28912778967147995,0.7198249248007027,0.4716327965937538,0.8871110727046189,136,69,99,82,90,67
ENSG00000163322,ABRAXAS1,84142,"abraxas 1, BRCA1 A complex subunit",553.8330217387435,0.07892619838108979,0.10966074299285307,0.7197306549914007,0.4716908480385279,0.8871110727046189,577,580,628,464,566,522
ENSG00000164442,CITED2,10370,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 2,3943.2121643462015,0.03155340628054801,0.0437557837162456,0.7211253827647223,0.4708323753439908,0.8871110727046189,4462,3783,4297,3463,4036,3733
ENSG00000213999,BORCS8-MEF2B,4207,BORCS8-MEF2B readthrough,103.79749330147243,0.18138874259325177,0.25180183893875296,0.7203630575445157,0.47130148933170474,0.8871110727046189,150,97,102,83,108,90
ENSG00000183624,HMCES,56941,"5-hydroxymethylcytosine binding, ES cell specific",1298.5031341304552,-0.049486044879830264,0.0687727258680203,-0.7195591603391941,0.4717964647206938,0.887173845235774,1412,1215,1387,1202,1357,1243
ENSG00000188732,FAM221A,340277,family with sequence similarity 221 member A,367.53757012581383,0.09410682974214417,0.13085727166766026,0.7191562879375047,0.47204462895625504,0.8875046062785927,404,401,386,326,389,310
ENSG00000241839,PLEKHO2,80301,pleckstrin homology domain containing O2,1048.2212559445277,-0.06506183063830955,0.09049075956618591,-0.7189886674641363,0.472147902204327,0.8875628940718414,1219,886,1127,995,1107,984
ENSG00000140497,SCAMP2,10066,secretory carrier membrane protein 2,891.2612501900275,-0.07989214084533912,0.11115909310719614,-0.7187188975021164,0.4723141372739831,0.8877395041110785,907,934,877,709,1085,858
ENSG00000105402,NAPA,8775,NSF attachment protein alpha,4879.511302943812,0.0275762873607296,0.038415396556102314,0.7178446621124125,0.47285307171801333,0.888282029274252,5661,4809,5029,4392,4985,4537
ENSG00000132432,SEC61G,23480,SEC61 translocon subunit gamma,1383.9678039401094,-0.05005266919907646,0.06973247189112758,-0.7177813698792014,0.47289210222254374,0.888282029274252,1516,1371,1388,1210,1524,1327
ENSG00000197713,RPE,6120,ribulose-5-phosphate-3-epimerase,2319.6677715444484,-0.0399350899037226,0.0556358911876106,-0.7177936589360436,0.47288452377500745,0.888282029274252,2482,2297,2406,2146,2308,2306
ENSG00000205765,RIMOC1,285636,RAB7A interacting MON1-CCZ1 complex subunit 1,6885.888862275121,0.023105672536263114,0.032179075778909605,0.7180340633464288,0.47273628400378254,0.888282029274252,7746,6921,7150,6339,6957,6357
ENSG00000183840,GPR39,2863,G protein-coupled receptor 39,166.608730969298,-0.13817075423454772,0.19254908986915242,-0.7175871583108612,0.47301187799337624,0.888371138344801,171,144,184,153,170,179
ENSG00000054967,RELT,84957,RELT TNF receptor,260.06653536563397,0.11060088484619027,0.15444114620840224,0.7161361305681188,0.4739072960114317,0.8884822833900383,324,272,254,223,268,230
ENSG00000101624,CEP76,79959,centrosomal protein 76,978.850150090097,0.05587927018582846,0.07797547575563256,0.7166262166959849,0.4736047634852283,0.8884822833900383,1074,997,1063,892,971,898
ENSG00000128059,PPAT,5471,phosphoribosyl pyrophosphate amidotransferase,3842.5072360690724,0.03188566297506327,0.04445709059285398,0.7172233394010844,0.4732363003377085,0.8884822833900383,4428,3890,3898,3390,3886,3663
ENSG00000143337,TOR1AIP1,26092,torsin 1A interacting protein 1,1693.9711872959008,-0.043993677133647865,0.06141681066006946,-0.7163132806935324,0.47379792812857874,0.8884822833900383,1875,1624,1747,1537,1724,1687
ENSG00000151090,THRB,7068,thyroid hormone receptor beta,732.9227045024617,0.06595295541331911,0.09199472950703924,0.7169210210925456,0.4734228304812798,0.8884822833900383,835,779,741,641,754,668
ENSG00000159792,PSKH1,5681,protein serine kinase H1,863.4288924708675,0.06197388634206244,0.08640753784053408,0.7172277777019388,0.4732335622109845,0.8884822833900383,967,916,886,787,829,812
ENSG00000162415,ZSWIM5,57643,zinc finger SWIM-type containing 5,255.02264166588643,-0.11219485393034048,0.15664836980834457,-0.7162210118599264,0.4738548907766009,0.8884822833900383,267,253,250,237,302,226
ENSG00000167548,KMT2D,8085,lysine methyltransferase 2D,55.929942171536176,0.31834534683464,0.44434076607653544,0.7164441598406179,0.4737171356586164,0.8884822833900383,77,86,31,67,32,42
ENSG00000204592,HLA-E,3133,"major histocompatibility complex, class I, E",58.40066815807625,0.41180026891937144,0.5747575311551668,0.7164765080880655,0.47369716806206913,0.8884822833900383,13,67,126,68,46,29
ENSG00000233757,ZNF892,344065,zinc finger protein 892,189.19940737723834,0.13661348689982422,0.1907784598567416,0.7160844416209741,0.47393921003893336,0.8884822833900383,247,197,180,186,169,162
ENSG00000241127,YAE1,57002,YAE1 maturation factor of ABCE1,738.2153595877111,0.07626164590194051,0.1064518321982002,0.716395803878234,0.47374698519724967,0.8884822833900383,738,799,837,657,787,628
ENSG00000250067,YJEFN3,374887,YjeF N-terminal domain containing 3,92.4581723225547,0.19462244505817017,0.2716760614723115,0.7163768644297929,0.4737586765667892,0.8884822833900383,134,85,93,86,74,87
ENSG00000149532,CPSF7,79869,cleavage and polyadenylation specific factor 7,5567.124227060338,-0.024629581766687277,0.03441762112081133,-0.7156096489130822,0.474232413991589,0.8888962570559683,6015,5465,5865,5084,5813,5268
ENSG00000004779,NDUFAB1,4706,NADH:ubiquinone oxidoreductase subunit AB1,1409.7247534463515,0.04743675748140498,0.06633063999391661,0.7151560347639575,0.4745126323870288,0.8891497143002408,1587,1407,1511,1280,1468,1246
ENSG00000135655,USP15,9958,ubiquitin specific peptidase 15,2516.697615678882,-0.03824406138523222,0.05348526723973277,-0.7150391754389839,0.47458483651478534,0.8891497143002408,2659,2580,2556,2319,2669,2355
ENSG00000141338,ABCA8,10351,ATP binding cassette subfamily A member 8,249.69343063014276,-0.11562726028923612,0.1616982538785682,-0.7150804508753051,0.47455933288108776,0.8891497143002408,229,249,273,230,274,244
ENSG00000111348,ARHGDIB,397,Rho GDP dissociation inhibitor beta,137.35403117791887,-0.150176831573849,0.21010308073019845,-0.7147769135603343,0.47474690280190557,0.8893052720508181,148,119,143,120,144,152
ENSG00000142396,ERVK3-1,105372481,endogenous retrovirus group K3 member 1,1840.9940204327822,-0.043315638574541536,0.06063897776251045,-0.7143200656215725,0.47502928725990634,0.8895752785664699,1979,1759,1963,1700,1998,1687
ENSG00000008300,CELSR3,1951,cadherin EGF LAG seven-pass G-type receptor 3,692.0177754972939,-0.06674553911855202,0.09427311444947668,-0.7080018466380743,0.47894411071729687,0.8896852675146765,778,672,676,645,701,690
ENSG00000020256,ZFP64,55734,ZFP64 zinc finger protein,2426.346819410565,-0.037519958675016896,0.05297802177818485,-0.7082174346205348,0.4788102408602007,0.8896852675146765,2602,2406,2514,2260,2430,2376
ENSG00000049656,CLPTM1L,81037,CLPTM1 like,909.7753658415021,0.1874371917436253,0.2630750890854661,0.7124855203706951,0.4761641746577632,0.8896852675146765,1337,773,961,895,658,873
ENSG00000057608,GDI2,2665,GDP dissociation inhibitor 2,10042.982753744453,-0.021667509323906282,0.03058221191485322,-0.7085003983437435,0.4786345648985145,0.8896852675146765,10832,9827,10665,8918,10586,9645
ENSG00000101464,PIGU,128869,phosphatidylinositol glycan anchor biosynthesis class U,875.3864621647155,-0.05849984926394772,0.08252935432794226,-0.7088368707149962,0.4784257143185868,0.8896852675146765,971,867,858,815,921,835
ENSG00000102125,TAFAZZIN,6901,"tafazzin, phospholipid-lysophospholipid transacylase",786.9602853513386,0.07188715190114993,0.1015794028280853,0.7076941771631889,0.47913519418087386,0.8896852675146765,949,727,866,655,756,797
ENSG00000109323,MANBA,4126,mannosidase beta,492.297906787873,-0.08454257043345677,0.11941361924100584,-0.7079809737851528,0.47895707284873573,0.8896852675146765,541,437,527,413,542,507
ENSG00000111790,FGFR1OP2,26127,FGFR1 oncogene partner 2,1343.4537142685688,-0.04822695810948722,0.06817516335690076,-0.7073977638603728,0.47931932615828693,0.8896852675146765,1454,1301,1398,1215,1473,1250
ENSG00000121481,RNF2,6045,ring finger protein 2,1644.159632557829,0.04297251274532648,0.060342883840685334,0.7121388639426091,0.47637879024983687,0.8896852675146765,1884,1607,1758,1486,1649,1526
ENSG00000124171,PARD6B,84612,par-6 family cell polarity regulator beta,386.38763422932783,-0.08689295806005944,0.12177982291070501,-0.7135250814395884,0.47552089844581874,0.8896852675146765,409,365,404,367,415,364
ENSG00000126247,CAPNS1,826,calpain small subunit 1,4027.87331825888,0.02935858343165561,0.04141410088706187,0.7089030741417711,0.4783846272863677,0.8896852675146765,4647,3998,4154,3656,4148,3676
ENSG00000128652,HOXD3,3232,homeobox D3,86.59572785415327,0.19041858824086247,0.2669055003304307,0.7134307386139404,0.47557925773316734,0.8896852675146765,108,84,99,73,97,64
ENSG00000130584,ZBTB46,140685,zinc finger and BTB domain containing 46,149.08911786634152,-0.13960725617977882,0.19719509219276282,-0.7079651660058023,0.4789668896751688,0.8896852675146765,151,134,161,145,163,142
ENSG00000132510,KDM6B,23135,lysine demethylase 6B,5018.151628268888,-0.027120546731423053,0.03829807833761401,-0.7081438001234366,0.4788559620736897,0.8896852675146765,5408,5059,5145,4702,5167,4704
ENSG00000133398,MED10,84246,mediator complex subunit 10,4161.068652733704,-0.027821721004651072,0.03932559368248858,-0.7074710995918135,0.47927376639840197,0.8896852675146765,4644,4020,4296,3886,4284,3919
ENSG00000134910,STT3A,3703,STT3 oligosaccharyltransferase complex catalytic subunit A,8866.82963358648,-0.020809839575557307,0.02925112601171314,-0.7114201199374117,0.4768239347129286,0.8896852675146765,9696,8786,9182,7954,9187,8571
ENSG00000135945,REV1,51455,REV1 DNA directed polymerase,1787.8464447039835,0.04554428589947501,0.0639370146853103,0.7123305040693265,0.4762601389667002,0.8896852675146765,1984,1848,1871,1660,1699,1695
ENSG00000138138,ATAD1,84896,ATPase family AAA domain containing 1,2226.4287785206543,0.039540354898392555,0.055900960273091625,0.707328723965152,0.4793622192935929,0.8896852675146765,2435,2248,2408,1902,2315,2111
ENSG00000138629,UBL7,84993,ubiquitin like 7,1047.6451730229173,0.05477742014815517,0.07736069054818343,0.7080782211223611,0.47889668346684616,0.8896852675146765,1241,1012,1108,952,1064,943
ENSG00000140265,ZSCAN29,146050,zinc finger and SCAN domain containing 29,2697.6262921593,0.034638987236741574,0.048669409116885276,0.7117199050753215,0.47663823912382874,0.8896852675146765,2990,2784,2801,2429,2727,2514
ENSG00000140563,MCTP2,55784,multiple C2 and transmembrane domain containing 2,495.36444145586006,-0.08681293509039202,0.12178100351729211,-0.7128610586466809,0.47593173807277894,0.8896852675146765,487,535,483,460,557,454
ENSG00000141040,ZNF287,57336,zinc finger protein 287,393.8333770911827,0.0996580180724143,0.13996101197936842,0.7120412796608304,0.47643921440501014,0.8896852675146765,455,370,457,389,337,363
ENSG00000146802,TMEM168,64418,transmembrane protein 168,138.13665392616227,0.156776991542497,0.22064080415105009,0.7105530282384572,0.4773612593308899,0.8896852675146765,156,156,145,128,151,98
ENSG00000147400,CETN2,1069,centrin 2,347.58192115419484,-0.09357938327407574,0.1319981458647739,-0.7089446799498499,0.4783588069634871,0.8896852675146765,378,319,361,317,352,363
ENSG00000147854,UHRF2,115426,ubiquitin like with PHD and ring finger domains 2,349.1968056198347,-0.09766844160278297,0.13688446614985977,-0.7135100450028896,0.47553019953360576,0.8896852675146765,406,332,324,334,344,359
ENSG00000149483,TMEM138,51524,transmembrane protein 138,477.84170445430664,0.09132354796551685,0.1282870196423284,0.7118689655440759,0.4765459215020303,0.8896852675146765,557,500,492,489,453,386
